player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots_total,shots_on,goals_total,goals_conceded,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,penalty_saved,games_appearences,games_minutes_played,games_lineups,substitutes_in,substitutes_out,substitutes_bench
653,F. Mendy,Ferland,Mendy,NA,Defender,25,08/06/1995,Meulan-En-Yvelines,France,France,180 cm,73 kg,NA,6.800000,80,Lyon,UEFA Champions League,2018-2019,0,9,2,0,0,1,290,10,83,5,1,9,62,33,11,7,9,8,1,0,0,0,0,0,0,0,8,707,8,0,1,0
760,M. Díaz,Mariano,Díaz Mejía,NA,Attacker,27,01/08/1993,Barcelona,Spain,Dominican Republic,180 cm,76 kg,NA,6.750000,80,Lyon,Ligue 1,2018-2019,0,3,0,0,0,0,23,1,51,0,0,1,11,6,4,3,1,3,0,0,0,0,0,0,0,0,3,144,2,1,2,1
646,M. Gorgelin,Mathieu,Gorgelin,NA,Goalkeeper,30,05/08/1990,Ambérieu en Bugey,France,France,187 cm,83 kg,NA,7.200000,80,Lyon,Ligue 1,2018-2019,0,0,0,0,3,0,61,0,86,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,360,4,0,0,33
646,M. Gorgelin,Mathieu,Gorgelin,NA,Goalkeeper,30,05/08/1990,Ambérieu en Bugey,France,France,187 cm,83 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
646,M. Gorgelin,Mathieu,Gorgelin,NA,Goalkeeper,30,05/08/1990,Ambérieu en Bugey,France,France,187 cm,83 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
646,M. Gorgelin,Mathieu,Gorgelin,NA,Goalkeeper,30,05/08/1990,Ambérieu en Bugey,France,France,187 cm,83 kg,NA,5.700000,80,Lyon,UEFA Champions League,2018-2019,0,0,0,0,5,0,15,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,1,0,8
660,Pape Diop,Pape Cheikh,Diop Gueye,NA,Midfielder,23,08/08/1997,Dakar,Senegal,Spain,180 cm,68 kg,NA,6.454545,80,Lyon,Ligue 1,2018-2019,0,4,1,0,0,0,203,2,89,0,2,2,44,14,6,4,7,13,3,0,0,0,0,0,0,0,12,453,5,7,6,31
660,Pape Diop,Pape Cheikh,Diop Gueye,NA,Midfielder,23,08/08/1997,Dakar,Senegal,Spain,180 cm,68 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,161,2,0,1,0
660,Pape Diop,Pape Cheikh,Diop Gueye,NA,Midfielder,23,08/08/1997,Dakar,Senegal,Spain,180 cm,68 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,201,2,2,1,3
660,Pape Diop,Pape Cheikh,Diop Gueye,NA,Midfielder,23,08/08/1997,Dakar,Senegal,Spain,180 cm,68 kg,NA,6.766666,80,Lyon,UEFA Champions League,2018-2019,0,3,0,0,0,0,33,2,79,4,0,0,13,9,1,1,2,1,0,0,0,0,0,0,0,0,5,101,1,4,0,7
667,M. Depay,Memphis,Depay,NA,Attacker,26,13/02/1994,Moordrecht,Netherlands,Netherlands,176 cm,78 kg,NA,7.466666,80,Lyon,Ligue 1,2018-2019,0,110,39,10,0,10,1003,111,78,9,2,10,293,117,105,60,33,36,5,0,0,0,0,0,2,0,36,2737,29,7,7,9
667,M. Depay,Memphis,Depay,NA,Attacker,26,13/02/1994,Moordrecht,Netherlands,Netherlands,176 cm,78 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,1,1
667,M. Depay,Memphis,Depay,NA,Attacker,26,13/02/1994,Moordrecht,Netherlands,Netherlands,176 cm,78 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,111,1,1,0,3
667,M. Depay,Memphis,Depay,NA,Attacker,26,13/02/1994,Moordrecht,Netherlands,Netherlands,176 cm,78 kg,NA,7.200000,80,Lyon,UEFA Champions League,2018-2019,0,16,5,1,0,4,197,26,81,0,1,1,65,16,18,6,8,3,0,0,0,0,0,0,0,0,8,618,7,1,4,1
650,L. Dubois,Léo,Dubois,NA,Defender,26,14/09/1994,Segré,France,France,178 cm,65 kg,NA,6.979166,80,Lyon,Ligue 1,2018-2019,0,17,5,1,0,5,1021,25,83,22,10,20,199,102,28,12,15,30,2,0,0,0,0,0,0,0,25,2044,21,4,4,9
650,L. Dubois,Léo,Dubois,NA,Defender,26,14/09/1994,Segré,France,France,178 cm,65 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,1,1
650,L. Dubois,Léo,Dubois,NA,Defender,26,14/09/1994,Segré,France,France,178 cm,65 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,270,3,0,0,2
650,L. Dubois,Léo,Dubois,NA,Defender,26,14/09/1994,Segré,France,France,178 cm,65 kg,NA,6.750000,80,Lyon,UEFA Champions League,2018-2019,0,1,1,1,0,0,96,1,69,0,3,6,19,5,3,1,0,5,1,0,0,0,0,0,0,0,5,285,3,2,0,2
662,T. NDombèlé,Tanguy,NDombèlé Alvaro,NA,Midfielder,24,28/12/1996,Longjumeau,France,France,181 cm,76 kg,NA,7.030303,80,Lyon,Ligue 1,2018-2019,0,30,6,1,0,6,1639,42,87,42,9,27,368,214,86,62,72,40,3,0,0,0,1,0,0,0,34,2692,31,3,5,6
662,T. NDombèlé,Tanguy,NDombèlé Alvaro,NA,Midfielder,24,28/12/1996,Longjumeau,France,France,181 cm,76 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,109,1,1,0,1
662,T. NDombèlé,Tanguy,NDombèlé Alvaro,NA,Midfielder,24,28/12/1996,Longjumeau,France,France,181 cm,76 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,440,5,0,2,0
662,T. NDombèlé,Tanguy,NDombèlé Alvaro,NA,Midfielder,24,28/12/1996,Longjumeau,France,France,181 cm,76 kg,NA,7.162500,80,Lyon,UEFA Champions League,2018-2019,0,9,2,2,0,0,336,6,88,11,2,12,92,65,34,23,20,4,0,0,0,0,0,0,0,0,8,637,7,1,3,1
668,N. Fekir,Nabil,Fekir,NA,Attacker,27,18/07/1993,Lyon,France,France,173 cm,72 kg,NA,7.344444,80,Lyon,Ligue 1,2018-2019,23,87,42,9,0,7,783,49,84,29,0,7,335,166,78,45,62,44,5,0,0,1,0,4,1,0,29,1991,24,5,8,5
668,N. Fekir,Nabil,Fekir,NA,Attacker,27,18/07/1993,Lyon,France,France,173 cm,72 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230,3,0,2,0
668,N. Fekir,Nabil,Fekir,NA,Attacker,27,18/07/1993,Lyon,France,France,173 cm,72 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,1
668,N. Fekir,Nabil,Fekir,NA,Attacker,27,18/07/1993,Lyon,France,France,173 cm,72 kg,NA,7.633333,80,Lyon,UEFA Champions League,2018-2019,6,26,11,3,0,2,177,14,86,5,0,3,93,44,11,8,19,17,3,0,0,0,0,0,0,0,6,506,6,0,4,0
649,J. Denayer,Jason,Denayer,NA,Defender,25,28/06/1995,Jette,Belgium,Belgium,184 cm,70 kg,NA,6.940000,80,Lyon,Ligue 1,2018-2019,0,13,4,2,0,0,1769,5,93,20,31,25,177,101,17,10,8,13,2,0,0,0,1,0,0,0,31,2756,31,0,2,2
649,J. Denayer,Jason,Denayer,NA,Defender,25,28/06/1995,Jette,Belgium,Belgium,184 cm,70 kg,NA,NA,80,Lyon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,1,1,0,1
649,J. Denayer,Jason,Denayer,NA,Defender,25,28/06/1995,Jette,Belgium,Belgium,184 cm,70 kg,NA,NA,80,Lyon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,360,4,0,0,1
649,J. Denayer,Jason,Denayer,NA,Defender,25,28/06/1995,Jette,Belgium,Belgium,184 cm,70 kg,NA,6.600000,80,Lyon,UEFA Champions League,2018-2019,0,1,1,0,0,0,331,0,89,7,8,11,40,22,3,2,2,5,1,0,0,0,1,0,0,0,8,720,8,0,0,0
23984,Reda Rabeï,Reda,Rabeï,NA,Attacker,26,12/07/1994,Roubaix,France,France,NA,NA,NA,NA,87,Amiens,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15804,Rafał Kurzawa,Rafał,Kurzawa,NA,Midfielder,27,29/01/1993,Wieruszów,Poland,Poland,182 cm,73 kg,NA,6.577777,87,Amiens,Ligue 1,2018-2019,0,2,1,1,0,0,88,3,77,3,0,3,43,21,4,1,6,3,0,0,0,0,0,0,0,0,11,232,2,9,2,17
15804,Rafał Kurzawa,Rafał,Kurzawa,NA,Midfielder,27,29/01/1993,Wieruszów,Poland,Poland,182 cm,73 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,158,2,0,1,0
15804,Rafał Kurzawa,Rafał,Kurzawa,NA,Midfielder,27,29/01/1993,Wieruszów,Poland,Poland,182 cm,73 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
21383,E. Pieters,Erik,Pieters,NA,Defender,32,07/08/1988,Tiel,Netherlands,Netherlands,183 cm,84 kg,NA,7.200000,87,Amiens,Ligue 1,2018-2019,0,12,2,1,0,1,371,12,64,29,13,15,164,100,14,6,23,17,2,0,0,0,0,0,0,0,15,1260,14,1,0,2
84068,Stanley Segarel,Stanley,Segarel,NA,Attacker,26,04/03/1994,Villiers-le-Bel,France,France,184 cm,79 kg,NA,6.500000,87,Amiens,Ligue 1,2018-2019,0,0,0,0,0,0,1,0,33,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,13,0,3,0,4
84068,Stanley Segarel,Stanley,Segarel,NA,Attacker,26,04/03/1994,Villiers-le-Bel,France,France,184 cm,79 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84068,Stanley Segarel,Stanley,Segarel,NA,Attacker,26,04/03/1994,Villiers-le-Bel,France,France,184 cm,79 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,2,0,2
21381,J. Lefort,Jordan,Lefort,NA,Defender,27,09/08/1993,Champigny-sur-Marne,France,France,184 cm,83 kg,NA,6.763636,87,Amiens,Ligue 1,2018-2019,0,11,1,0,0,1,551,4,66,18,8,45,182,117,12,8,15,15,4,0,1,0,1,0,0,0,23,1803,21,2,2,14
21381,J. Lefort,Jordan,Lefort,NA,Defender,27,09/08/1993,Champigny-sur-Marne,France,France,184 cm,83 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150,1,1,0,1
21381,J. Lefort,Jordan,Lefort,NA,Defender,27,09/08/1993,Champigny-sur-Marne,France,France,184 cm,83 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
2707,O. El Hajjam,Oualid,El Hajjam,NA,Defender,29,19/02/1991,Châteauroux,France,Morocco,181 cm,72 kg,NA,6.481818,87,Amiens,Ligue 1,2018-2019,0,1,0,0,0,0,156,1,59,9,2,14,70,38,7,4,8,10,1,0,0,0,1,0,0,0,11,542,6,5,3,32
2707,O. El Hajjam,Oualid,El Hajjam,NA,Defender,29,19/02/1991,Châteauroux,France,Morocco,181 cm,72 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
2707,O. El Hajjam,Oualid,El Hajjam,NA,Defender,29,19/02/1991,Châteauroux,France,Morocco,181 cm,72 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
21382,Mathurin Martial Mamadou Sakho,Mathurin Martial,Mamadou Sakho,NA,Defender,25,10/03/1995,NA,France,Senegal,186 cm,80 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3378,Abdul Khaled Akiola Adénon,Abdul Khaled,Akiola Adénon,NA,Defender,35,28/07/1985,Allahé,Benin,Benin,180 cm,72 kg,NA,6.704347,87,Amiens,Ligue 1,2018-2019,0,8,0,0,0,0,837,5,84,22,11,30,215,107,1,1,21,32,7,1,0,0,0,0,0,0,23,1995,22,1,1,11
3378,Abdul Khaled Akiola Adénon,Abdul Khaled,Akiola Adénon,NA,Defender,35,28/07/1985,Allahé,Benin,Benin,180 cm,72 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,1,0,0,0
3378,Abdul Khaled Akiola Adénon,Abdul Khaled,Akiola Adénon,NA,Defender,35,28/07/1985,Allahé,Benin,Benin,180 cm,72 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90,1,0,0,0
21501,G. Fofana,Guessouma,Fofana,NA,Midfielder,28,17/12/1992,Le Havre,France,France,184 cm,78 kg,NA,6.500000,87,Amiens,Ligue 1,2018-2019,0,0,0,0,0,0,41,0,72,5,1,2,24,13,1,1,2,5,1,0,0,0,0,0,0,0,3,186,2,1,1,1
21388,C. Timite,Cheick,Timite,NA,Midfielder,23,20/11/1997,NA,Côte d'Ivoire,Côte d'Ivoire,177 cm,79 kg,NA,6.520833,87,Amiens,Ligue 1,2018-2019,0,35,8,1,0,1,255,15,71,14,2,11,221,84,40,20,24,41,2,0,0,0,1,0,0,0,27,1451,15,12,7,21
21388,C. Timite,Cheick,Timite,NA,Midfielder,23,20/11/1997,NA,Côte d'Ivoire,Côte d'Ivoire,177 cm,79 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,116,1,1,1,1
21388,C. Timite,Cheick,Timite,NA,Midfielder,23,20/11/1997,NA,Côte d'Ivoire,Côte d'Ivoire,177 cm,79 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,2,0,2,0
21378,R. Gurtner,Régis,Gurtner,NA,Goalkeeper,34,08/12/1986,Saverne,France,France,182 cm,82 kg,NA,6.789473,87,Amiens,Ligue 1,2018-2019,7,0,0,0,52,0,562,2,53,1,0,1,16,14,1,1,6,1,4,0,0,0,0,0,0,2,38,3420,38,0,0,0
21378,R. Gurtner,Régis,Gurtner,NA,Goalkeeper,34,08/12/1986,Saverne,France,France,182 cm,82 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21378,R. Gurtner,Régis,Gurtner,NA,Goalkeeper,34,08/12/1986,Saverne,France,France,182 cm,82 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21377,M. Dreyer,Matthieu,Dreyer,NA,Goalkeeper,31,20/03/1989,Strasbourg,France,France,188 cm,81 kg,NA,NA,87,Amiens,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
21377,M. Dreyer,Matthieu,Dreyer,NA,Goalkeeper,31,20/03/1989,Strasbourg,France,France,188 cm,81 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
21377,M. Dreyer,Matthieu,Dreyer,NA,Goalkeeper,31,20/03/1989,Strasbourg,France,France,188 cm,81 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
21380,P. Gouano,Prince-Désir,Gouano,NA,Defender,27,24/12/1993,Paris,France,France,186 cm,81 kg,NA,6.723333,87,Amiens,Ligue 1,2018-2019,28,7,3,1,0,0,874,3,80,18,27,48,229,138,1,1,41,32,2,0,0,0,2,0,0,0,30,2622,30,0,2,0
21380,P. Gouano,Prince-Désir,Gouano,NA,Defender,27,24/12/1993,Paris,France,France,186 cm,81 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
21380,P. Gouano,Prince-Désir,Gouano,NA,Defender,27,24/12/1993,Paris,France,France,186 cm,81 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3332,B. Dibassy,Bakaye,Dibassy,NA,Defender,31,11/08/1989,Paris,France,Mali,183 cm,74 kg,NA,6.688235,87,Amiens,Ligue 1,2018-2019,0,11,2,1,0,1,949,7,74,26,21,44,250,121,27,16,15,36,5,0,1,0,1,0,0,0,34,2941,32,2,0,6
3332,B. Dibassy,Bakaye,Dibassy,NA,Defender,31,11/08/1989,Paris,France,Mali,183 cm,74 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93,1,1,0,1
3332,B. Dibassy,Bakaye,Dibassy,NA,Defender,31,11/08/1989,Paris,France,Mali,183 cm,74 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,1
8864,S. Sy,Sanasi,Sy,NA,Defender,21,04/04/1999,NA,France,France,174 cm,NA,NA,NA,87,Amiens,Ligue 1,2018-2019,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
8864,S. Sy,Sanasi,Sy,NA,Defender,21,04/04/1999,NA,France,France,174 cm,NA,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
8864,S. Sy,Sanasi,Sy,NA,Defender,21,04/04/1999,NA,France,France,174 cm,NA,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,180,2,0,0,0
21385,E. Gnahoré,Eddy,Gnahoré,NA,Midfielder,27,14/11/1993,Praia,France,France,187 cm,85 kg,NA,6.652941,87,Amiens,Ligue 1,2018-2019,0,30,14,4,0,2,1029,30,87,27,4,23,243,99,37,23,9,35,4,2,0,0,0,0,0,0,34,2242,24,10,7,12
21385,E. Gnahoré,Eddy,Gnahoré,NA,Midfielder,27,14/11/1993,Praia,France,France,187 cm,85 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,158,2,0,1,0
21385,E. Gnahoré,Eddy,Gnahoré,NA,Midfielder,27,14/11/1993,Praia,France,France,187 cm,85 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,158,2,0,1,0
21387,T. Monconduit,Thomas,Monconduit,NA,Midfielder,29,10/02/1991,Drancy,France,France,184 cm,83 kg,NA,6.875757,87,Amiens,Ligue 1,2018-2019,3,17,5,0,0,1,1128,32,76,48,16,35,366,200,54,33,41,52,6,0,0,0,0,0,0,0,33,2821,32,1,4,2
21387,T. Monconduit,Thomas,Monconduit,NA,Midfielder,29,10/02/1991,Drancy,France,France,184 cm,83 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,2
21387,T. Monconduit,Thomas,Monconduit,NA,Midfielder,29,10/02/1991,Drancy,France,France,184 cm,83 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1,0,1
21390,B. Zungu,Bongani,Zungu,NA,Midfielder,28,09/10/1992,Duduza,South Africa,South Africa,184 cm,76 kg,NA,6.420000,87,Amiens,Ligue 1,2018-2019,0,1,0,0,0,0,100,2,87,2,0,2,27,9,1,1,5,5,2,0,0,0,0,0,0,0,5,231,3,2,3,7
21384,A. Blin,Alexis,Blin,NA,Midfielder,24,16/09/1996,Le Mans,France,France,184 cm,78 kg,NA,6.726923,87,Amiens,Ligue 1,2018-2019,0,7,1,1,0,1,758,7,77,45,14,32,314,162,8,5,33,30,4,0,0,0,1,0,0,0,27,1999,25,2,12,5
21384,A. Blin,Alexis,Blin,NA,Midfielder,24,16/09/1996,Le Mans,France,France,184 cm,78 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,180,2,0,0,0
21384,A. Blin,Alexis,Blin,NA,Midfielder,24,16/09/1996,Le Mans,France,France,184 cm,78 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90,1,0,0,0
21394,S. Mendoza,John Stiven,Mendoza Valencia,NA,Midfielder,28,27/06/1992,Palmira,Colombia,Colombia,172 cm,70 kg,NA,6.728000,87,Amiens,Ligue 1,2018-2019,0,42,8,2,0,2,462,26,77,18,0,16,269,121,72,40,45,24,4,0,0,0,0,0,0,0,25,1883,22,3,9,4
21394,S. Mendoza,John Stiven,Mendoza Valencia,NA,Midfielder,28,27/06/1992,Palmira,Colombia,Colombia,172 cm,70 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,1,0
21394,S. Mendoza,John Stiven,Mendoza Valencia,NA,Midfielder,28,27/06/1992,Palmira,Colombia,Colombia,172 cm,70 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,1,1,1,1
21379,M. Bodmer,Mathieu,Bodmer,NA,Midfielder,38,22/11/1982,Evreux,France,France,190 cm,90 kg,NA,6.526923,87,Amiens,Ligue 1,2018-2019,0,13,5,1,0,0,438,15,68,11,0,2,153,72,7,4,13,12,1,0,0,0,0,0,0,0,26,1062,10,16,5,24
21379,M. Bodmer,Mathieu,Bodmer,NA,Midfielder,38,22/11/1982,Evreux,France,France,190 cm,90 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,1,0
21379,M. Bodmer,Mathieu,Bodmer,NA,Midfielder,38,22/11/1982,Evreux,France,France,190 cm,90 kg,NA,NA,87,Amiens,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,153,2,0,1,0
2699,S. Ghoddos,Saman,Ghoddos,NA,Attacker,27,06/09/1993,Malmö,Sweden,Iran,176 cm,75 kg,NA,6.918518,87,Amiens,Ligue 1,2018-2019,0,43,18,4,0,4,354,36,69,17,2,8,215,101,31,10,43,28,4,0,0,0,0,0,0,0,27,1831,20,7,11,7
2699,S. Ghoddos,Saman,Ghoddos,NA,Attacker,27,06/09/1993,Malmö,Sweden,Iran,176 cm,75 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,1
21393,S. Guirassy,Serhou,Guirassy,NA,Attacker,24,12/03/1996,Arles,France,France,187 cm,82 kg,NA,6.976923,87,Amiens,Ligue 1,2018-2019,0,27,10,3,0,1,207,13,64,5,0,4,267,144,23,8,39,16,0,0,1,0,0,0,0,0,13,1115,13,0,3,1
21395,F. Otero,Juan Ferney,Otero Tovar,NA,Attacker,25,26/05/1995,Sipí,Colombia,Colombia,179 cm,70 kg,NA,6.662500,87,Amiens,Ligue 1,2018-2019,0,54,15,2,0,2,490,28,66,13,3,23,360,148,77,37,39,29,1,0,0,0,0,0,0,0,33,2178,24,9,12,10
21395,F. Otero,Juan Ferney,Otero Tovar,NA,Attacker,25,26/05/1995,Sipí,Colombia,Colombia,179 cm,70 kg,NA,NA,87,Amiens,Coupe de la Ligue,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,160,2,0,1,0
